gnl|Prokka|MAG_C1.1_3_17	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_18	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_19	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_20	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_21	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_22	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_23	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_24	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_25	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_26	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_27	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_28	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_29	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_30	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_31	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_32	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_33	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_34	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_35	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_36	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_37	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_38	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_39	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_40	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_41	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_42	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_43	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_44	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_45	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_46	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_47	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_48	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_49	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_50	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_51	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_52	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_53	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_54	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_55	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_56	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_57	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_58	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_59	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_60	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_61	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_62	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_63	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_64	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_65	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_66	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_67	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_68	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_69	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_70	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_71	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_72	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_73	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_74	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_75	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_76	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_77	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_78	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_79	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_80	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_81	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_82	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_83	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_84	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_85	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_86	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_87	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_88	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_89	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_90	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_91	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_92	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_93	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_94	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_95	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_96	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_97	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_98	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_99	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_100	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_101	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_102	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_103	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_104	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_105	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_106	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_107	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_108	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_109	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_110	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_111	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_112	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_113	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_114	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_115	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_116	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_117	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_118	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_119	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_120	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_121	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_122	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_123	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_124	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_125	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_126	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_127	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_128	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_129	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_130	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_131	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_132	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_133	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_134	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_135	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_136	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_137	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_138	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_139	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_140	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_3_141	MAG_C1.1_3
gnl|Prokka|MAG_C1.1_4_1	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_2	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_3	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_4	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_5	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_6	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_7	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_8	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_9	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_10	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_11	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_12	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_13	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_14	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_15	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_16	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_17	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_18	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_19	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_20	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_21	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_22	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_23	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_24	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_25	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_26	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_27	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_28	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_29	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_30	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_31	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_32	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_33	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_34	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_35	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_36	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_37	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_38	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_39	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_40	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_41	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_42	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_43	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_44	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_45	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_46	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_47	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_48	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_49	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_50	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_51	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_52	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_53	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_54	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_55	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_56	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_57	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_58	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_59	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_60	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_61	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_62	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_63	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_64	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_65	MAG_C1.1_4
gnl|Prokka|MAG_C1.1_4_66	MAG_C1.1_4
